frame,t,follower,leader,dist,lateral,angle,v_follower,v_leader,_seg,scene
7010,280.4,124,122,1.3602871427164487,0.3872938163529219,16.541798695760704,1.2678821891413707,1.3007279006690575,108,zara01
7020,280.8,124,122,1.343336153449901,0.30989240581954836,13.337618922079315,1.267916197655606,1.2905565447844256,108,zara01
7030,281.2,124,122,1.3307361821589931,0.23242329070612094,10.058737665170336,1.2679161976518802,1.2851727456237387,108,zara01
7040,281.6,124,122,1.3256788584557366,0.2637732253765624,11.476861928194886,1.2837561978186502,1.2774878657872801,108,zara01
7050,282.0,124,122,1.324040282926224,0.38273338156537057,16.801972628043977,1.304725858820788,1.2752068283257987,108,zara01
7060,282.4,124,122,1.3235934107066345,0.4233752137354265,18.65494394870678,1.3046559057661544,1.2868011380732416,108,zara01
7070,282.8,124,122,1.3397061689707603,0.4802757830233252,21.00769768308242,1.3080670407406234,1.3544982211822574,108,zara01
7080,283.2,124,122,1.4199585426538635,0.5619438528620458,23.312549570275216,1.3468204768296104,1.4180126746363584,108,zara01
7050,282.0,124,123,1.4628818013542306,0.4683695341033745,18.673150994647933,1.304725858820788,1.3480409202717751,109,zara01
7060,282.4,124,123,1.4618953762640778,0.41604515369781386,16.534520264832363,1.3046559057661544,1.3508237323398948,109,zara01
7070,282.8,124,123,1.463454829140905,0.37141032566304905,14.701903842321288,1.3080670407406234,1.3654037392066458,109,zara01
7080,283.2,124,123,1.4733139598797613,0.3906626939798781,15.3764104015874,1.3468204768296104,1.401364914209313,109,zara01
7090,283.6,124,123,1.4816452839227325,0.43557803841816256,17.096543918041593,1.3844680210087288,1.4233818302296932,109,zara01
7100,284.0,124,123,1.4908255098983545,0.4162647585889094,16.213515700305415,1.3844289042845572,1.4233818302310046,109,zara01
7110,284.4,124,123,1.4999773518655823,0.396431149898697,15.324853341095197,1.3847288277867726,1.367636283327637,109,zara01
7120,284.8,124,123,1.463573428976442,0.40794665822273163,16.184618908652695,1.3614897423578454,1.2571989821757301,109,zara01
7130,285.2,124,123,1.4081737086096313,0.48117416067703517,19.9805332894806,1.318642188925184,1.202259914634146,109,zara01
7140,285.6,124,123,1.3795173532435028,0.5429684951801508,23.178257420365707,1.2991534683396964,1.2022599146341477,109,zara01
7150,286.0,124,123,1.351878992775659,0.5634313940837898,24.631241025097957,1.2994137642025305,1.2384781572920363,109,zara01
7160,286.4,124,123,1.346751785927009,0.5725516749621447,25.159225430647687,1.2994165380696523,1.2991041578673135,109,zara01
7170,286.8,124,123,1.3564088858475924,0.5637826283213819,24.559851532961844,1.2945749658120886,1.3234244976141931,109,zara01
7180,287.2,124,123,1.365821006719566,0.5389635554323853,23.241512730661196,1.2866295995143917,1.324674361799852,109,zara01
7190,287.6,124,123,1.3610104760606063,0.48003633940417023,20.65290579310121,1.283489043670252,1.340444701631128,109,zara01
7200,288.0,124,123,1.3308176924612056,0.34004514290299015,14.804159573225556,1.2834890435953996,1.3624132046109128,109,zara01
7210,288.4,124,123,1.3155024287946984,0.20057805836286885,8.770243878262603,1.283477498353129,1.3624132044915849,109,zara01
7220,288.8,124,123,1.3146677577914825,0.11683076359198999,5.098437839510042,1.3080516786314142,1.3551464519152157,109,zara01
7230,289.2,124,123,1.2973195803314626,0.06580603667454137,2.907554135740599,1.3419145721342607,1.3428663024398726,109,zara01
7240,289.6,124,123,1.2753103311108038,0.05116536839289147,2.299320101978331,1.349304137219096,1.3377086662082887,109,zara01
7250,290.0,124,123,1.2666716963502511,0.1273511130326809,5.770264219604188,1.3273306766553552,1.3377086662122022,109,zara01
7260,290.4,124,123,1.2793991008785315,0.06779851259017922,3.0376674767796294,1.2843130361158486,1.337617616915978,109,zara01
7010,280.4,125,122,1.6404081075249533,0.3119079548029093,10.960981489195255,1.392112849518317,1.3007279006690575,110,zara01
7020,280.8,125,122,1.6142343263099024,0.4242398591072374,15.236971158235729,1.392112849522162,1.2905565447844256,110,zara01
7030,281.2,125,122,1.5973163481230357,0.5365717634109822,19.628540197386407,1.3921128495209134,1.2851727456237387,110,zara01
7040,281.6,125,122,1.5800571064157045,0.4987316193679182,18.399545824037624,1.3680037880769642,1.2774878657872801,110,zara01
7050,282.0,125,122,1.5420985444143986,0.3258787148893852,12.199811983536998,1.3526676185632562,1.2752068283257987,110,zara01
7060,282.4,125,122,1.503053462670633,0.27236007609188095,10.439927346506856,1.3519131498530177,1.2868011380732416,110,zara01
7070,282.8,125,122,1.4684270105900497,0.2103197037315077,8.234673716447537,1.351913149850133,1.3544982211822574,110,zara01
7080,283.2,125,122,1.4594479425256937,0.12132832354901801,4.768675112487952,1.3604086034413614,1.4180126746363584,110,zara01
7090,283.6,125,122,1.4583739334746053,0.14289432079110628,5.62297394930422,1.3852766759580812,1.4177498380817655,110,zara01
7100,284.0,125,122,1.4550535816424328,0.14690575942951034,5.794594714226479,1.4014352866327318,1.4124714841887438,110,zara01
7110,284.4,125,122,1.451654060750511,0.10152305575708347,4.010318296943903,1.4014179815088634,1.3948576416457155,110,zara01
7120,284.8,125,122,1.442888208399828,0.08786977572118095,3.4913892590603566,1.3937781238050617,1.3834369365789376,110,zara01
7130,285.2,125,122,1.4408386749519062,0.12752730625246275,5.077841383184042,1.3179595691316675,1.3834443024401915,110,zara01
7140,285.6,125,122,1.495868198834369,0.20761246423784083,7.977870281763437,1.2512337291943825,1.3738142421504644,110,zara01
7150,286.0,125,122,1.5411220122841662,0.2076271669764956,7.742699662420449,1.2512337291944677,1.363239579736303,110,zara01
7160,286.4,125,122,1.5838980343411704,0.2018681224149524,7.32227389468618,1.2514967513579134,1.3610909254892938,110,zara01
7170,286.8,125,122,1.626521607018887,0.12791202852784805,4.510480898359066,1.2635895642458546,1.360827978888513,110,zara01
7180,287.2,125,122,1.6561969143741992,0.033951302892127624,1.1746203711555712,1.288360986661181,1.3273786678491668,110,zara01
7190,287.6,125,122,1.6529797728578755,0.1642651993127983,5.703192993370856,1.3000520025989515,1.279681018655573,110,zara01
7200,288.0,125,122,1.6425378348025457,0.2539772089691769,8.895040944052974,1.3000520025742108,1.2653002803809805,110,zara01
7210,288.4,125,122,1.637435630784855,0.3203951781047396,11.283799705061162,1.304110088482534,1.265281535382985,110,zara01
7220,288.8,125,122,1.6303583626601175,0.2831912422883631,10.002943459284408,1.3278564902503214,1.267658660602251,110,zara01
7230,289.2,125,122,1.6032600250274525,0.24774031651933087,8.889124469965978,1.351307074968795,1.2990524364936555,110,zara01
7240,289.6,125,122,1.6084874624023828,0.4283033146617167,15.442849802733898,1.3513070749687932,1.345222661877339,110,zara01
7250,290.0,125,122,1.6343731812175142,0.5340304088079346,19.071593832111613,1.291973004765565,1.3449769910351106,110,zara01
7260,290.4,125,122,1.7006074982661195,0.4855655731145838,16.590219449470204,1.183797937312012,1.3450837527228077,110,zara01
7700,308.0,127,128,0.8324872284019685,0.41029104876203876,29.528054274435398,0.6566259674431006,0.8919801154235429,112,zara01
7710,308.4,127,128,0.9024138715603438,0.3825608193002379,25.082990202099868,0.656833214147118,0.8919801154272611,112,zara01
7720,308.8,127,128,0.9768993939971333,0.3547814837052896,21.29506328426748,0.6568332141404053,0.8919801154330611,112,zara01
7360,294.4,130,127,1.624185803747043,0.1285352519949916,4.539035103573887,1.2658989064435693,1.1341807991182502,114,zara01
7370,294.8,130,127,1.5201079401156787,0.05121230945085936,1.9306553595016183,1.2660483330805417,1.1070851042967071,114,zara01
7380,295.2,130,127,1.4528900596987424,0.15721693738249187,6.212128435316225,1.2660483330805419,1.1114293371112842,114,zara01
7390,295.6,130,127,1.3949559797106934,0.22876334850373362,9.438754640870577,1.2741483260578603,1.1114293369868635,114,zara01
7400,296.0,130,127,1.3338642802084422,0.2031630893313176,8.760914767755343,1.307402173070441,1.0939327898083882,114,zara01
7410,296.4,130,127,1.235142450380874,0.19646559141114564,9.152519592654395,1.3356743133372528,1.071798594552813,114,zara01
7420,296.8,130,127,1.137884328273103,0.2761870916923967,14.047122763095036,1.3356743132163236,1.0655840227069515,114,zara01
7430,297.2,130,127,1.0504709384577775,0.3867729976270816,21.604039158048632,1.4130426870952364,1.065320967040033,114,zara01
8650,346.0,144,143,1.290077390490309,0.4102535836701219,18.54243675692742,1.0151235186100038,1.1986219988769586,117,zara01
8660,346.4,144,143,1.345627574855405,0.3631349816724985,15.656109741137385,1.0149192549661148,1.2019611070353928,117,zara01
8670,346.8,144,143,1.4042783438437503,0.36639483553074814,15.124258437722146,1.0360647574866968,1.1857834590397074,117,zara01
8680,347.2,144,143,1.4097408448725957,0.40428329433078103,16.665184456461464,1.116634183304836,1.1912779062861096,117,zara01
8690,347.6,144,143,1.3682561957894381,0.3787890608893493,16.071740468088763,1.180112174307381,1.188386910785252,117,zara01
8700,348.0,144,143,1.3268457473466098,0.2862224947786958,12.457565024804007,1.1369770556537018,1.0284761153125372,117,zara01
8710,348.4,144,143,1.2438060810644957,0.31291950141561353,14.5711598815624,1.0305094322284956,0.8939365862673613,117,zara01
8720,348.8,144,143,1.2166237271554792,0.34311767352685424,16.381069206003552,0.9670549772510485,0.9075107443429142,117,zara01
8730,349.2,144,143,1.1986875777685324,0.2733894347008176,13.18370478617554,0.9975564756903209,0.9110410040339988,117,zara01
8740,349.6,144,143,1.152836010738482,0.15882257793907847,7.918643623013427,1.0692350925022875,0.9262126402744694,117,zara01
8750,350.0,144,143,1.098140000682958,0.21349340271316028,11.210472539080449,1.1092447298231347,0.9732376261591399,117,zara01
8760,350.4,144,143,1.0578576802802613,0.33067963248696663,18.215607827862133,1.0943410532053697,0.9074488737811716,117,zara01
8770,350.8,144,143,0.9819590719219945,0.3793044904936357,22.722805951822767,1.0453901946140647,0.8511381547087586,117,zara01
8780,351.2,144,143,0.9395280528935563,0.43157674277140756,27.34548326584142,1.0109454830355376,0.8615510023151001,117,zara01
8790,351.6,144,143,0.8909326217357776,0.43015331973716914,28.869246138123138,1.0106581999646325,0.886219567134905,117,zara01
8800,352.0,144,143,0.8360696974819815,0.4117716926976023,29.505612254015055,1.0117928363110853,0.8945078081520526,117,zara01
